text,label
 Korkufilmlerini çok seven birisi olarak bu filmi korkunç bulmadım. Çünkü film miğde bulandırıcı sahnelerle doluydu... çocuk sahibi olmak isteyen ve hamile olan bayanların kesinlikle gitmemesi gereken bir film. Filmin konusu aslında sıradan değildi; fakat vahşice sahneler filmi çok basitleştirmiş. ,Negative
Sonradan parçacık yerine elektromanyetik radyasyon kullanan benzer bir model Hendrik Lorentz tarafından tasarlanmıştır .,Notr
"Ardından ""Bana Masal Anlatma"" filminde oynamıştır .",Notr
Dili İngilizcedir .,Notr
 Vasat denemeyecek kadar kötü bir film..Zorla bi kaç yerde tebessüm ettim hepsi o kadar..Bence izleyerek vakit kaybetmeyin derim ,Negative
Mümkünse kendisini oluşturan kayalardan egemen olanın adı ile birlikte kullanılır .,Notr
 Bence vasatı aşamayan bir film. Nicholas Cage'nin en kötü filmlerinden. Film boyunca yaklaşık 500-600 kişiyi öldürüyordur herhalde. Tavsiye etmem ,Negative
Her turnuvanın altında parantez içinde yer alan sayılar o turnuvaya katılan takım sayısını gösterir .,Notr
 bu gulme olayına katılıyorum kesınlıkle bazı sahnelerde kahkahalara gırebılırsınız acıkcası fılm son derece artık cıvıklasmıs ve aynı tıp katıl fılmlerınden bırı bence artık dıkkat cekmeye calısılmak ıcın ııyıcene vahsetın sınırlarını ılerlertıolar ve buda artık komık hale gelıyor ,Negative
"yumuşak, güzel.dikiş esnasında deliklerinden dolayı biraz sorun yaşadık.parasına göre güzel. ford focus aracıma 14 yaşındaki oğlum yaptı. artık gerisine siz karar verin. ",Positive
kumaş kalitesi ince ve kötü. desensiz kısımları ise daha ince ve kullanışsız.,Negative
Bunun ardından art arda birkaç filmde daha başrolü oynadı .,Notr
"internette arastirirsaniz isinma problemi olduğunu gorursunuz. ben arastirmadim, ve telefona hiçbir oyun, program yuklememis olmama rağmen ısınma problemini farkettim. sahsen ben bir daha lg telefon tercih etmem.",Negative
Dönem Iğdır milletvekilleridir .,Notr
" Her zaman Yavuz Turgul ve Şener Şen ikilisine bayılmışımdır.Çünkü bunların kötü film yapma ihtimali yoktur.Tabi Uğur Yücel'in de öyle.Hikayesi ve anlatımıyla Türk sinemasının efsane filmleri arasında yer edindiğine inanıyorum.Filmin gişedeki başarısı da beni şaşırtmadı desem yalan olur her halde.Çünkü günümüze baktığımızda&quot;Yazı Tura&quot;,&quot;İnşaat&quot;gibi kaliteli Türk filmlerini kimse izlemiyor. ",Positive
almadan önce buna dikkat edin. yerleştirilen kartvizitlerin okunabilirliği gayet iyi. harf ayıracı da işe yarıyor.,Negative
 seven filmiyle aynı kefeye koymayalım ama iyi bir gerilim-korku denemesi olduğunu sanıyorum.yönetmenin ilk filmi olma özelliğide ayrı bir unsur. ,Positive
rezalettek kelime ile rezalet servis temzilik sifir heryer çöplük pislik içinde personel işi birakip kaçiyor herşey dahil olduğu halde herdaim içecek istediğinizde damacanadan için deniyor resmen dalga geçiliyor turizim anlayişlari sifir müdüre su konusunda temizlik konusunda şikayet ediyorsunuz adam kadinlarla lak lak etmek bira içmekten başka anlayişi yok verdiği cevab damacanadan için diyor damacanayi da çeşmeden doldurduklarinia tüm müşterilerde şahit adaamin verdiği cevab daha seviyesiz neymiş damacana doldurulan çeşme suyu kaliteli ya soruyorum bunlari denetleyen olmuyormu,Negative
Tarih kayıtlarında birçok isim ile bilinmektedir ve kaynaklar sıklıkla tezat içermektedir .,Notr
"ürünün geliş hızı müthiş, kalitesi tıpkı fotoğrafta görüldüğü gibi. fakat eğer ki sizin de dişleriniz ve diş etleriniz hassas ve mine tabakasına zarar vermesini istemiyorsanız bu ürünü tercih etmemelisiniz. kılları sert. benim canımı acıttı ve sızlamayan dişlerim sızlamaya başladı bir hayli. sensitive başlık sipariş vermek zorunda kaldım. ama yine de oral b kalitesi kıyaslanmaz hiç bir ürünle. hepsiburada güvenini de asla es geçemem :)",Negative
 Orlando bloom bence orta çağa geri dönmeli. Hayatımda bir filmde bu kadar sıkıldığımı hatırlamıyorum. İçindeki mesajlar güzel ama sürükleyicilik yok.ÇOK KÖTÜ. ,Negative
"ayaklar ise berbat, masayla ayakları bağlayan eklem parçası esnek ve sağlam değil masa açıkken en ufak bir temasta sallanıyor ve sağlam durmuyor.",Negative
Yıldıza renk veren beyaz ise adada yaşayan farklı halk topluluklarını temsil etmektedir .,Notr
9 günde elime ulaşması hariç süper. canavar gibi telefon tek sıkıntı şarj muhabbeti onun da 3-4 gün içinde sürekli şarjda durunca düzeldigini okuyunca içim rahatladı,Positive
neredeyse 5-10 sene önceki elektrik süpürgeleri gibi.,Positive
" Bu filme iyi diyen kişileri inanılmaz ötesi hayretle karşılıyorum film 10 üzerinden 2 yi bile haketmiyor, filmin ne başı ne sonu ne ortası hiçbiryeri heyecan vermiyor bu filmi izlemek yerine birbuçuk saatlik bir uyku çekin daha güzel 1/10 bu bile çok ama ",Negative
berbatkonumu güzel özellikle aksam yemeklerinin yendiği yer ama odaları ve havuzu kesınlıkle resımlerde görüldüğü gibi değil  resımde gördugunuz odalar otelın yenılenen kısmına aıt ve sadece yabancılara verıyorlar otelin merdivenerinde haşereler sinekler laubali insanlar vs  ben yol yakınken vazgecın baska otellere bakın diyorum,Negative
4lt su,Negative
Bir grup araştırmacı gelecekteki çalışmalar için birkaç önemli soru ortaya koymuştur .,Notr
kargolamada sıkıntı yok...fiyatıda uygun... kurulum basit.. topragın yaş olmasına ragmen biraz çapaladım makineyi denemek için iyi sonuç aldım ilk başta biraz nazlı çalıştı ama makineyi kullandıkca sorunları çözebiliyorsun 2 dönüm elma bahçem ve bir o kadarda hobi bahçem var şimimi görüyor,Positive
iyi bir ürün ,Positive
Bir diplomat ile evli olup iki kız babasıdır .,Notr
i̇lk bebeğimi primayla büyüttüm ikinci de de aynen devam.... hepsiburada fırsatlarıyla prima kalitesine rahatlıkla ulaşabiliyoruz ...,Positive
"burberry parfümleri arasında belkide tek güzel erkek kokusu diyebilirim,bayanıda çok güzel.parfüm durdukça daha da güzel kokmaya başlıyor,çok ağır bir parfüm değil ama çok hafifte değil 4 mevsimlik bir parfüm.ama şu kesin ki çok dikkat çekici ve hiç rahatsız etmeyen çok duru bir kokuya sahip bir parfüm...kullandıklarım arasında ilk sırayı almayı hakketti doğrusu...dikkat ! her parfüm her tende güzel kokmayabilir....",Positive
"valla arkadaşlar boyutuna bakmayın süper iş çıkartıyor. herkese tavsiye ederim.  bayanlar için kolaylık hafif, taşıması kolay, çekimiçok güzel ve en güzelide yer kaplamıyor ayrıca kablo kırılma derdi yok. teşekkürler hepsiburada.........",Positive
iğrenç ötesiotelin internet sitesine bakarak aldanan müşterilerilerden birisiyiz otelci olmamıza rağmen nasıl bu otel  yıldızı alabilmiş hala akıl sır erdiremiyoruz yemekler iğrenç bayram günü yeşil mercimek ve karnabahar salatası ikramları da süperdi herşey dahil deniliyor;suya bile paramızla alabildik gerisini siz düşünün artık otel pesonelinin kılık kıyafeti pislik içinde hiçbir şekilde resmiyet yok;terlıklerle ve yalınayak personele hizmet ediyorlar bir okadar da ukalalıkları ve saygısızlıkları dız boyu yoldan çevrilip gelen günübirlikçi garsonlar  odaları iğrenç derecede pis  gün boyunca kesınlıkle odalar temizlenmedi yoğun ısrarımıza rağmen çöplerinizi kapıya koysaydınız dendi suları ve elektrikleri devamlı kesiliyorr  asansörü bozulkk havuzu mıkrop yuvasıı herkes enfeksiyon kapmış durumda masalarr pislık içindee  paramızla rezıl oldukkk  didimin ve first class otelin adını bile duymak istemiyoruz,Negative
ürün çok hoş.egilip bükülmüyor.hızlı ve ücretsiz kargo...birde taksit...daha ne olsun.tesekkurler,Positive
Şarkı için çekilen video klibin yönetmenliğini Shane Drake yaptı .,Notr
eylül   tarihinde baslamak üzere otel bellacasa suites otelinden rezervasyon yaptirdik üc gün kalana kadar kimse bize bir sey söylemedi kendimiz telefon acip ögrendikki otel kapanmis bizde tatile gitmekten vazgectik ama sonra ögrendikki birinci taksiti cekmisler telefon ettik bir hafta icerisinde geri iade edeceklerini söylediler bizde saf saf inandik iki hafta gecti paramiz ödenmedi üstüne ikinci taksitide kestiler ilk zamanda telefonlarimiza cevap veriyorlardi daha sonra ne telefona cevap verdiler nede fakslari calisiyor e mailleride kapali kayseri cumhuriyet savciligina dolandiriciliktan sikayetci olduk turizim bakanligina yazdik ve tursab a sikayet ettik bir tek tursabdan cevap geldi bankadan paramizi geri alabilmek icin noterden ihtarname cekmemizi istiyorlar deneyecegiz cokta ümitli degiliz iki ay dört gün olmus ben yurtdisinda yasiyorum,Negative
Avustralya günümüze dek hiç kazanamamıştır .,Notr
ürününüzden çok memnun kaldık göründüğü gibi geldi gayet kaliteli tesekkurederiz,Positive
kokusu gayet güzel ama kalıcılığı bir saat bile durmuyor. bu fiyata  böyle bir parfüm aldım ama çok pişmanım.kimseye tafsiye etmiyorum. ama ürün çabuk geldi,Negative
" Bu filimin türüne romantik komedi demek diğer tüm romantik komedilere hakaret olmuş bence.Hayatımda izlediğim en kötü Jeniifer Aniston filmi,en manasız senaryo ve en saçma son.Tamamiyle vakit kaybı... ",Negative
bence hiç kaçırmayın bidaha bulamasınız  evde işte heryerde kulanabileceğiniz bi eldiven,Positive
Bu dönem ikili iktidar dönemi olarak bilinir .,Notr
"telefon güzel, ben çok memnunum. yalnız uyumsuz cam koruyucusu takılırsa sensörü kapattığından, aramalarda ekranın gitmesine yol açıyor. uygun kılıf kullanmak daha mantıklı. ancak telefon çok iyi ve çok kullanışlı.",Positive
" sıradan bir film , izlemeseniz de olur.Bişey kaybetmessiniz. 7 puan ",Negative
çok kullanışlı fiyat performans açısından iyi bir kahve makinesi,Positive
renkleri canlı kaliteli güzel özenli kargo,Positive
Karakter Sadri Alışık tarafından oynanmıştır .,Notr
"kullanışlı ve yer kaplamayan iyi soğutan bir cihaz ararsanız kaçırmayın derim, sağlam ve kaliteli bir oto buzdolabı, teşekkürler.",Positive
 filmin en heyecanlı yerinde bitmesi nedense bana y. efendisi filmini hatırlattı :)) gercektende dortdortluk bir fim olmus macerası olsun espiriler olsun kostumler olsun oyunculuk olsun ... kısacası benim bekledigimden cok daha iyi bir karayip korsanları ortaya cıkmıs ,Positive
 şu filme 9 puanını veren beyazperde kulanıcılarına hayret etmemek mümkün değil....film resmen izleyiciyle dalga geçiyo...hiçbir özelliği yok...&quot;akıl defteri&quot; gibi bir filme 8.6 verip te bu filme 9 vermek hiç de akıllıca bi iş değil ,Negative
" Baştan sona kan hem de amaçsız saçmasapan, iğrenç bir film. ",Negative
öğrenciler için aldım fakat deltanın topları çok sert ve yamuk. biraz daha yumuşak olsaydı iyi olurdu. ,Negative
"Hacı Bayram Camii’nin yanındaki ""Topal Hoca’nın Mektebi""nde ilk dersini aldı .",Notr
Adalar volkanik aktiviteye sahiptir .,Notr
"telefon cidden şık, hafif ve gösterişli. ekranı yeterince büyük bence.. çalışma hızı gayet iyi. ama sesi az çıkıyor ve çok çabuk kırılacakmış gibi duruyor yani kesinlikle kılıf ile kullanmalısınız..",Positive
kingston 8gb mini metal usb bellek - dtse9h/8gbz almış olduğum ürün kibar ve güzelmiş gören hakem düdüğü sanıyor yalnız bazı bilgisayarların usb girişlerine girmiyor nedeni dışı aliminyum metal olmasından,Positive
berbatbu oteli size kim tavsiye ediyorsa ya tatil nedir bilmiyor;ya hayatında otel görmemiş; otel bir rezalet tatilimizi mahvetti kısacası kim grand ontur çeşme iyi derse;o kişinin aklından şüpe edin ve arkanıza bakmadan kaçın gidin ordan uzaklaşın; ets de dahilll   polonyalı değilseniz yada rus ne işiniz var orda zaten kimse sizi sallamıyor zaten bir ets çalişanı var evlere şenlik adamın bir şey yaptığı yok yiyip içmekten başka ;animatör dedikleri yaşları  ila  arasında değişen ordan burdan topladıkları çocuklar  servisi şöyle özetleyeyim;otele ilk girdiğimizde odaya girmrmizle çıkarılmamız bir oldu nedeni ise daha da vahim  resepsiyonda ki kız odayı başka müşterye söz vermiş  böyle bir şey pansiyonla bile görmedim ben ve biz geri toplamak zorunda kaldık herşeyimizi  bedava diye verdikleri içkiler bir rezalet;zaten onları oncak sarhoş ruslar ve polonyalılar içer;yiyecekler desen yenilebilir ama ötesi yok okadar  aç sanız karnınız bir şekilde doyuyor aktivite diye rusca yada lehçe saçma sapan şeyler var;onun dışında oynıyacak top bile vermediler okadar yani havuzun temizliğinden şüpeliyim  özellikle aqua park dedikleri sadece bir tane kaydırak onun başında da hiç bir görevli yok ;eğer sarhoş bir rus yada polanyalı başındaysa can güvenliğiniz yok demektir  zaten onlar yoksa çoluk çocuk var onlarda farksız  saçma sapan rusça yada lehçe olduğunu tahmin ettiğimiz şarkılar çaliyor ;zaten şezlonk bula bilmek için kondisyonlu olmak lazım yoksa çimenler sizi bekler yada uyanık polanyalılardan vede ruslardan daha uyanık olmak  bir otel nasıl olurda şezlonk yok çim var ona serin havlunuzu der anlamadım,Negative
"Avantajlar : Kalite 
									,	
								
									Marka<br />Bu fiyata bu Kalite Kaçmaz",Positive
" Ne sinema olarak güzel ne konu çekici ne de tarihi bir gerçekliği tam olarak yansıtılan bir sinema filmi olmuş!. Nice büyük, kitlelerin övgüsünü ve önemli ödülleri almış prodüksiyonlar ancak bu puanları alırken daha hangi kategoride bile olduğu tartışılan ve oyunculuğun olmadığı, prodüksiyonun inanılmaz zayıf kaldığı bu filmin bu puanları alması olsa olsa sadece ideolojik izleyen önyargılı kitlenin verdiği puanlardandır... Üzücü... ",Negative
" Açıkçası sinematografik olarak büyük bir beklentim yoktu ama çevremdekilerden duyduklarıma inananarak çok güleceğimi umut ettim ama maalesef olmadı film ise hiç olmamış senaryo , oyunculuklar yönetim övebileceğim hiç bir şey yok sinema filmi hiç değil güldürü oyunu deseniz değil tv filmi demek bile abartı olur kopuk kopuk bütünlükten uzak bir çalışma ata demirer aklına gelen ve seyirciyi güldürebilecek ensanteleri ve sakaları toplamış aralarda kullanmış bu film felan değil ",Negative
güvenilir ver hızlı,Positive
"Flickr albümleri kendilerini daha üst düzey koleksiyonlar halinde organize edebilen ""koleksiyonlar"" halinde düzenlenebilir .",Notr
 Trailer filmi. Biraz görsellik dışında hiçbirşey sunmuyor. Bu kadar iyi bir hikaye bu kadar kötü işlenebilir.Bu film elinizdeyse ve izlemekten başka şansınız yoksa bir müzik açın ve filmi yanlızca göz ucuyla izleyin. Ciddi bir hayal kırıklığı televizyon filmi gibi yapmışlar. ,Negative
Başarısı ve popülaritesi bugün artarak devam etmektedir .,Notr
fiyasko rezalet otele geldim ilk gün casinodan   dolar kazandım akşam night clupten aldıgım bayanla geldiğimde benden   dolar istendi extra bağırdım ve parayı verdim ertesi günü beni otelde istemediklerini söylediler tavsiye etmem,Negative
bu markayı seviyorum bugüne kadar kullandığım her ürününden de beğendim bu hariç yani fiyatı ucuz değil ortalama bir ürün için ama performansı kötü bilek koyma yeri sürekli çıkıyor oyunun tam ortasında olunca da sinir bozucu oluyor en çok bu nedenle kötü puan verdim ve tavsiye etmem...,Negative
Jeodezi ve gök mekaniği üzerindeki çalışmalarıyla tanınır .,Notr
Cook on yaşında foto model olarak çalışmaya başladı .,Notr
"bir ütüden ne bekliyorsanız hepsi bu üründe var, ürün geldi eşim ütüyü kullandı ve çok beğendi, daha önceki ütümüzde tefaldi 6-7 sene kullandıktan sonra bozuldu, hiç düşünmeden tekrar tefal ütü aldık, tefalin bu modelini şiddetle tavsiye ederim... ",Positive
