text,label
"renk konusunda çok tereddüt ederek aldım,renkleri iyi geldi sıkıntı yok beğendim. sadece ebat küçük geldi :/ ",Positive
çok güzel eşim çok beğendi. hepsiburadaya çok tşkler. ,Positive
 testere bu fılmınde orjınallıgınden ve felsefesınden oldukca uzakta kalmıs bence ...fılm tamamen ıgrenc ve bol kanlı sahnelerden olusmus...bu fılmı ızlerken mısır falan yemeyın benım gıbı mıdenız bulanır sonra:) ayrıca amelıyat sahnesı cok gereksız ve uzun olmus bıraz sacmalanmıs orda....fılmın artı yanı ılk ıkı fılm ıle baglantılarını guzel yapıp 3 fılmı bırbırıne basarılı bır sekılde baglamıs...(ha bu arada jıgsaw amanda ıcın cekmeceye bı not bırakmıs ve amanda onu okuyunca sınırlı bır sekılde gelıp doktoru bırakmadıgı sahne war ya orda ne olduku acaba????) ,Negative
 Bu Filme gitmeden önce yorumları okuduk. Profesyonel sinema eleştirmenlerinin çok begendigi ve Türk Sinemasına katkımız olsun diye haftasonu bu filme gidelim dedik. İnanın ne kadar kötü olursa olsun bu kadar sert eleştiri yapmam. 4 tane oyuncu var biri türkücü. Filmde pek çok gereksiz sahne var. Mesela bir sahne vardı tutamadım kendimi salonda oha diye bagırdım. Çocuk ve annesi tv izliyorlar ve uyukluyorlar 10 saniye sonra çocuk annesine gözümün üstünde bişey var diyor annesi bakıyor çokmu bastırdın diyor çocukta evet galiba diyor. Yaw 3 dk bu olaya ayrılır mı. Çocuk duvardan atlayarak tren istasyonuna gidişi 5 kez gözterilmiş. kadın işyerinde otururken yada çocuk mutfakta boş boş otururken. Arkadaşlar tamam ben sinema eleştirmeni degilim ama iyi bir seyirciyimdir. Konu yok kesinlikle. Ne sürükleyicilik ne dram ne başka bişey. Oyuncuların oyunculugunu kanıtlayabilecegi bir senaryo degil. Oyunculuk göstermeye imkan yok. Boş bir manzara çekilse insanın içi açılırdı. Sanat için yapılmış bir film galiba biz sanattan anlamıyoruz ya eleştirmenler anlıyor. ,Negative
"kaliteli ürün, iyi fiyat, hızlı gönderi",Positive
 ilk filmdeki gizem ve korku öğeleri yeriini salt aksiyona bırakınca ortaya vasat bir film çıkmış başka yoruma gerek yok :( 10/6 ancak eder ,Negative
"bu fiyata çok iyi bir ürün, yalnız çok küçük olduğu için kaybederim diye korkuyorum. onun klâsik bi usb bellek. herkese tavsiye edilir.",Positive
türk edebiyatında bu kadar kaliteli bir romanın olduğuna cok sevindim.kitap okunurken içine çekiyor sizi bitince de ne kadar kaliteli bir kitap okuduğunu anlıyor insan.,Positive
" Beğenmediğim Garez in ilk filminden daha ağır tempoda ilerleyen,daha sıkıcı ve daha amaçsız bir film... ",Negative
 ben bir aşk göremedim vasattı bence bu puanı bile hak etmemiş boşa zaman kaybı başka bişey degil. ,Negative
götveren gelmiş diyor ki bu ne islam düşmanlığı MANEVİ DEĞER DİYORUM YA KÜLTÜR TURİZM ABİ ,Negative
yavaş şarj oluyor ve 3100 mah bataryalı telefonu şarj ettikten sonra tek ışığı yanmaya başladı. o yüzden iade ettim. ,Negative
ben yorumlara bakarak ürünü sipariş verdim beklentim yüksekti fakat bezi siyah aracımda kullandım abartıkları gibi çıkmadı en az 3 kez bezin suyunu çıkartmak için sıktım tek bir seferde kurulamadığını gördüm saygılarımla iyi alışverişler.,Negative
 Bu filme kötü diyenden şüpelenirim.Kötü örnek oluyormuş...Gecelim bunları artık...10/10 ,Positive
"aldıktan sadece 3 gün sonra bozulan bir tv.şu anda hala serviste,parça siparişi vermişler parça değişecekmiş.yeni televizyon bu,hatalı yapılmış demek ki.sinir bozucu bir durum,tavsiye etmiyorum.",Negative
"okunması gereken, gerçekten her anlamda, gerek anlatımı gerek karakterleri gerek de kurgusu çok iyi olan bir kitap. duygulandıran ve insanın haline şükretmesine sebep olan bir çalışma. bizim için hep olan ikinci şans olmazsa ne olurdu, yaşam nasıl olurdu... i̇şte bu kitap her anlamda bunu okuyucuya aktarabilmiş.. tekrardan hissedeceksiniz aşkı.. okunmalı...",Positive
- ekran fullhd ekran kalitesi kesinlikle yeterli,Positive
cok afıllı bırsey dusunmuyorsanız alınır,Positive
tel şarjı hiç gitmiyor hele internet kullanımda yarım gun internet kapalı bir gün 2300ma batarya yalan çok kötu bir telefon aldanıpta almayın lutfen,Negative
 testereli bir yaratık herkesi parçalıyor konu falan yok iğrenç bir film ,Negative
"Ssd yanında garanti belgesi yok ve yanına onunla alakalı bir kağıt falan
koyulmamış. Ancak sorarsanız trium bilgisayar bakıyor diyorlar. Onları
aradım ve bir sorun olursa ne olacak dedim, aldığınız firma garantiye
gönderecek sizden kabul etmiyoruz dediler. Size tavsiyem distrubitörü
belli olan, yanında garanti belgesi olan ürünler alın. En azından bir
sorun olursa satıcı ile uğraşmadan kendiniz garantiye gönderebilirsiniz.",Negative
250 şer lik dört paket halinde geldi lipton kalitesini hepsi burada ayrıcalığı ile aldım genellikle promosyonlar kalitesiz olur ama inox malzemeden yapılmış termos da çok şık ve kaliteli,Positive
fiyatına göre gerçekten güzel ürün. su geçirmezlik seviyesi çok iyi. çok hafif kolda hiç hissedilmiyor. kullanımı kolay.,Positive
 bu filim bu puanı hak etmiyor kesinlikle kötü izlemeyin ,Negative
"oldukça iyi, içeriği güzel, kaliteli bir kitap.",Positive
 yönetmen89 arkadaşım çok doğru yazmışsın bende sen gibi bu tür olaylardan şikayetçiyim şimdiye kadar en iyi stephen king uyarlaması biri secret window diğeri ise hayvan mezarlığıdır diğer geriye kalan filmler gerçekten berbat en son cinnet in eski versiyonunu izledim jack nichelson ın oyunculuğu olmasa film kötü neyse konuyu fazla dağıtmayalım keşke filmi yapacak olan yönetmen seçimlerini daha düzgün yapabilse ama her bir kitap uyarlaması iyi olacak diye bir kaide yok ama keşke bu stephen king in kitaplarına yapılmasa ,Negative
tek bezle arabayı komple silebilirsiniz,Positive
" ya bu nedir ya.. hem türk sinemasına destek yok diye ağlarlar hem de insanı sinemadan soğutacak kadar kötü filmler çekerler.. ben 1 verdim, onu bile haketmiyo; 0 puan olsa 0 vercektim... kadroya bakın, alişan, sibel can, eylem şenkal.. bi doğa bekleriz eksik.. ya bunlar oyuncu bile değiller ki.. KeSiNLiKLE iZLEmEYE tEŞEbbüS eTMeyin.. boş yere sinirleriniz bozulmasın.. ",Negative
" Beğenmedim o kadar,benim komedi filmi anlayışıma ters. ",Negative
" Ben beğendiğimi söyleyemiycem , aşırı basit bir film olmuş.Ancak pazar akşamları evinde izleyebileceğin o diğer filmlerden biri.. ",Negative
 bilgisayar oyunlari- sinema birlikteligini onemsemiyorsaniz uzak durun derim... (1/10) ,Negative
bence hiç kaçırmayın bidaha bulamasınız  evde işte heryerde kulanabileceğiniz bi eldiven,Positive
" ben başka bir film izlerken hiç bu kadar sıkılmadım....sinemadaki herkez ter döktü sıkıntıdan...filmin sonundaki sahnede, arkamda oturan birisi bıtkınlıkla ve gayri ihtiyari biraz sesli 'aha başa döndü...' deyince duyan herkez (filmin verdiği sinir krizleri sebeb) gülme kriizleri geçirdi.. büyük beklentiyle gittim filme ama hayal kırıklığına uğradım...çok kötü ",Negative
" Tarantinonun adının kullanıldığı filmlerden biri. Tamamen vakit kaybı olarak nitelendirilecek, hiçbir yapımsal yada sanatsal özelliği bulunmayan vasatın çok altında bi film. Maalesef bu filmin Tarantionun da yapımcılığını üstlenmesi de apayrı bir hayal kırıklığı. Tarantinodan ileriye dönük çok kaliteli yapıtlar beklerken, ondan umduğumuz cevherin de boş olduğunu burdan anlamak kolay. Artık zamanla değeri ortaya çıkacağını sandığımız Pulp Fiction, Jackie Brown, Kill Bill gibi orijinal sandığımız yapımların da aslında doğurgan hiçbir yönleri olmadığı açıkça ortada. Tarantinonun maskesi düştü, herşey adı marka olana kadarmış. ",Negative
lekeleri temizlemesi ve beyazları yıpratmaması nedeniyle tercih sebebim .,Positive
 yani işte idare eder harika değildi ama kötüde değildi... izlenmesede olur yani... konu biraz basit sonunu tahmin edebiliyosunuz ... bu filmden fazla bişey beklemeden izlerseniz belki keyif alırsınız ama sıradan bi konu basit... ,Negative
alet kullanışlı . hareket kabiliyetinde ekstra sağa ya da sola eğim olsaymış süper olurmuş. ,Positive
ürün iki hafta elime geçti ve hemen denedim gerçekten çok iyi..daha sonraki yıkamalarımda araç üzerine su tutmam bile yetti etkisi uzun zaman sürüyor...,Positive
çok beğendim ses kalitesi ve pil ömrünün uzun olması daha da kullanışlı yapıyor.fiyatı uygun ve samsung kalitesi birarada olunca geriye keyifli telefon görüşmeleri yapmaktan başka seçenek kalmıyor...tavsiye ederim...,Positive
kurulum şeması yetersiz ama kurulumu yaklaşık 1 saat sürüyor. paket zarar gördüğü için bir iki somun ve civata eksik çıktı. kurduktan sonra keyfi süper tavsiye ederim 3 kişi taşıma kapasitesi yeterli. memnun kalırsınız.,Positive
" Oyuncular listesine bakıldığında, 4 gün sonra yıl bazında 50'sine girecek olan M.Ali Erbil'in kahramanı olduğu, yaptığı uygunsuz hareketten dolayı kendi kulübünden uzaklaştırılmış olan futbolcunun, sesinin güzelliğinden başka bir özelliği bence olmayan şarkıcının sıralandığı bir filmden pek fazla bir şey beklemekte doğru değildi zaten. Cüneyt Arkın ustaya yazık edilmiş. Her Mali filmi gibi bir şey olmuş... ",Negative
yorumları okuyarak aldım yanılmışım hiç kalıcılık yok almadan önce denemenizi tavsiye ederim paranız boşa gitmesin ,Negative
4s hala takır takır çalışırken bence mantıklı. ,Positive
ilkokula yeni başlayan yeğenime aldığım mikroskop gayet güzel çıktı. ben bu fiyata bu kadar olacağını beklemiyordum. çok iyi diyemeyeceğim ama lise çağına kadar çocuklara fazlasıyla yeter.tavsiye ederim.,Negative
ürünüm yeni elime geçti daha önce kullandığım ucuz modellere verdiğim ucuz paraların ne kadar ucuz olduğunu anladım bireysel kullanım alanlarında  olmazsa olmaz bir ürün bütün şiddetimle tavsiye ediyorum satıcı ve tedarikçilere teşekkür ederim,Positive
ürün gayet iyi ve hızlı ancak yılda 1 değiştirip yenisini al mak zorunda kalıyorum... içindeki plastik döner dişliler aşınıyor ve arıza veriyor. garantisi devam etmesine rağmen braun bunu garanti kapsamında yapmıyor... yeni bir başlık ise sıfır cihaz fiyatında!! sonuç olarak her sene yenisini alıyorum... çünkü cihaz 40 cımbız ve fiyatı da üst modellerine göre uygun ve yeterli.,Positive
hızlı kargo için teşekkürler. gayet güzel bir ürün renkleri canlı oğlumun hemen dikkatini çekti. yeni yürümeye başlayanlar için iyi bir ürün. kurulumu da çok kolay,Positive
 çok abartılmış şişirilmiş sıkıcı sıradan bir film ,Negative
felaket bi şeysin,Positive
 saçma sapan bir film belki kısa film olsa güzel olurmuş ama çok uzatmışlar utanmasalar uyku sahnelerini bile çekçeklerdi galiba ,Negative
Lens'leri iyi değil ve burnu rahatsız ediyor.,Negative
Az önce binlerce insanın suçsuz yere hapis yatmasında payı olan bi göt dedi ki ben artık virüs yüzünden hapis hayatı yaşamak istemiyorum Seni öldürürüm bebe ,Negative
"teşekkür eder, iyi çalışmalar dilerim.",Negative
iyiki almışım. ha bu arada ürün çok kısa bir sürede elime ulaştı. bundan dolayıda site ekibine eşekkür etmek istiyorum,Positive
"beklediğimizden daha iyi çıktı, memnun kaldık.",Positive
" hayatımda izlediğim en kötü filmlerden birisi gemide mükemmeldi,fakat bu film berbat ",Negative
blender özelliği dışındaki kullanımı kötü. özellikle rondo bıcağı kör. ,Negative
 oncelikle buna film demek diger filmlere haksizlik olur. film kategorisine girecek turden bisey degil. tamamen sacmalik. nesi korku nesi gerilim! filmin icine girerseniz sizi alip goturuo diolar. naparsaniz yapin tam bir vakit kaybi. korku-gerilim hastasi biri olarak paranormal activity tam bir hayal kirikligi. sinemada izlemedigim icin sansliyim. ,Negative
kargo ve paketleme iyi. ,Positive
"ürünü almadan önce çok kararsız kaldım... çevremizde genel olarak bir malum bilindik markalar ön yargısı var kim lg v20 alacağımı duysa git bilindik markaları al paranı çöpe atma dedi (önceki cihazım galaxy s3) diğer markaları incelediğimde beni pek cezbetmediler, sadece markası,genel bir kullanıcısı olduğu ve yeni telefon almış olmak için almış olacaktım(i̇ncelediğim cihazlarda başarılı markalar, hitap ettiği belli bir kullanıcı kitlesi var... yanlış anlama olmasın). lg v20 yi bayinin birinde inceledim ve farklı ayar ve özellikleri çok hoşuma gitti. bu arada ilk defa lg marka telefon kullanıyorum!!! cihaz açılmamış ambalajında geldi cihazın kasası gayet şık ve arka kapağın oturması çok güzel tek parça duruyor. ürünü 2 gündür kullanıyorum şarjı 1 günü rahat biçimde çıkarıyor ve ortalama 75-80 dk içerisinde %100 doluyor. cihaz için mesela ön kamera berbat diyen gördüm ön kamera çekimleri gayet yeterli arka kameralara ise diyecek yok geniş açı çekimler farklı ve hoş oluyor.cihaz gayet hızlı ve akıcı size neredeyse her konuda ayar seçeneği sunuyor olması güzel.önceki modellerdeki ghostscreen ve resetleme hataları şu an yok zaten heralde 66000 teste tutulmuş bir cihazda sorunlar giderilmiştir diye düşünüyorum. yanında verilen hediyeler için kandırmaca diyenler vardı ve yanında verilen cihazlar gayet kaliteli ve eğlenceli... 360cam ile ilginç videolar çekebiliyosunuz, kulaklık ile ayrıntılı bi deneyim yapmadım fakat gayet net güzel bir ses veriyor, hi-fi modülün pek gerekli birşey olacağını düşünmüyorum fakat kutu dolu dolu ve kaliteli olduğundan hiç şüpeniz olmasın. cihazda tek çıkış olmasına rağmen sesi gayet yüksek ve tok çıkıyor 2.ekran edge ekranına kıyasla bana daha kullanışlı geldi.",Positive
fazlasıyla yeterli,Positive
 Gerçekleri yansıtışı ve harika oyunculuklarıyla kusursuza yakın bir dram.Kesinlikle izlemelisiniz. ,Positive
 izlemesem bile tahmin ediyorum. deniz sekinin tombalacı noumanın oynadığı bir filmden ne beklersinizki?! ,Negative
" Bugüne kadar jennifer lopez in iyi bir filmini izledim diyebilecek biri varsa çıkısında onun elini öpeyim.Bordertown da izleme gafletinde bulunduğun kötü filmlerden biri.Aslında film senaryo olarak güzel fakat,yönetmen ve oyuncuların kötü performansları filmi berbat bir duruma sokmuş.Filmde gerilim aksiyon dram namına hiç bir şey yok.Bunun üzerine oyuncuların kötü performansı eklenince tam bir fiyasko olmuş.Bu film,anca Jennifer Lopezin kalçaları için izlenir. ",Negative
tek kelime süper ,Positive
ürün uygun fiyatta ve kumaş kalitesi çok iyi . almak isteyenler hiç düşünmeden alabilirler.alanlara şimdiden iyi terlemeler dilerim.iyi günlerde kullanın.,Positive
telefondan hic memnun kalmadim istedigim gibi kaliteli bir urun gelmedi.,Negative
 Beklentilerimden çoook çoooook aşağıydı...... G.O.R.A dan en az 4 puan aşağıdır..... sinemada izlenmeye değmez diye düşünüyorum...... ,Negative
ürün güzel kaliteli  daha kullanmaya vakit olmadı ama ürün guzel  tavsiye eder,Positive
ürünü yaklaşık 1 aydır kullanıyorum. normal bir süpürge gibi çekişi olduğunu söyleyen arkadaşların lafına aldanmayın.anormal bir çekiş gücü yok. ucuna takılan aparatlar toz almanızı kolaylaştırmaktan çok zorlaştırıyor. aşırı gürültülü ve hava alığından çalışma esnasında toz zerrecikleri çıkıyor. bunu güneşli bir alanda daha net fark edebilirsiniz.araç temizliği için almayı düşünüyorsanız vazgeçin. filtreli normal bir süpürgeyle araç temizliğinizi yapın.ufak tefek kırıntılar için ideal bir süpürge.,Negative
 Aşkın sınırlarının zorlandığı fazlasıyla duygularınızı sömüren bir film.Sömürü lafı ağır gelmiş olabilir ama beni oldukça kastı:)Bana göre daha çok kadınlara hitap eden bir yapım.İşin özü sevmedim ve çok fena bunaldım.Sonunu zor getirdim. ,Negative
